ml_item_id,sku,produto_id,status,titulo,categoria,tipo_atual,prazo_atual,origem_comprovada,prazo_proposto,unidade,fonte,evidencia_em,pendencia,acao,doze_meses_sem_evidencia,observado_em
MLB7297370726,VTK025695,39bdb9b8-200a-4aaf-86c3-187acd349321,active,18 Pilhas Alcalinas Aa Sm-2 Elgin (9 Cart),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:27.794Z
MLB7296161092,VTK025594,2fe300b0-c8b7-4fb6-889f-23dca288f5b7,active,6 Baterias Cr2032 Duracell (3 Cart. C/ 2 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:27.957Z
MLB7296160790,VTK025592,beece673-5dca-426d-894d-24fe7997046d,active,6 Baterias Alcalinas 9v Duracell (3 Cart. C/ 2 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:27.954Z
MLB7296160218,VTK025584,f2d531a1-6f25-460e-acc7-c5b5c1c19131,active,50 Baterias Alcalinas 9v Duracell (50 Cart. C/ 1 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:27.955Z
MLB7296159420,VTK025579,78754cd3-a3f9-44d7-a07b-5c95fbefec5a,active,48 Pilhas Alcalinas Aa Duracell (3 Cart. C/ 16 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:27.955Z
MLB7296159056,VTK025573,e0da756c-ee54-4ba8-ba5e-981c7ded2caa,active,48 Baterias Alcalinas 9v Duracell (48 Cart. C/ 1 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.116Z
MLB7296158948,VTK025572,f72ebcb9-6925-4304-af78-a6763842e299,active,45 Baterias Cr2032 Duracell (9 Cart. C/ 5 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.119Z
MLB7296158818,VTK025567,1de24251-9806-4e44-906b-dc4ae4935ba9,active,400 Baterias Cr2032 Duracell (80 Cart. C/ 5 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.121Z
MLB7296158654,VTK025566,8b0c32c1-6c40-468b-8e21-a05761b5db05,active,40 Pilhas Alcalinas Aaa Palito Duracell (10 Cart. C/ 4 Un.),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.119Z
MLB7296158204,VTK025563,c22b3a8c-7757-4f38-8c0e-e92d5b4eecc6,active,40 Baterias Cr2032 Duracell (8 Cart. C/ 5 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.281Z
MLB7296157506,VTK025559,81467117-b9da-4794-af94-670feb77034b,active,4 Pilhas Alcalinas Aaa Palito Duracell (2 Cart. C/ 2 Un.),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.285Z
MLB7296157318,VTK025558,fe881ac2-1f22-4de9-a636-6e7f66dbf32a,active,4 Pilhas Alcalinas Aa Duracell (2 Cart. C/ 2 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.287Z
MLB7296157178,VTK025557,cb162ee6-fd53-4178-a063-a3d566655055,active,4 Pilhas Alcalinas A23 Mn21 12v Duracell (2 Cart. C/ 2 Un.),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.285Z
MLB7296156800,VTK025555,db756f1c-16e5-4662-aaee-9575590eb1ba,active,4 Baterias Alcalinas 9v Duracell (4 Cart. C/ 1 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.449Z
MLB7296156238,VTK025552,9d73a93f-b648-4ac4-9a63-cf06bc53852c,active,36 Pilhas Alcalinas Aaa Palito Duracell (9 Cart. C/ 4 Un.),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.449Z
MLB7296155312,VTK025544,da461048-fa0c-419a-af9f-9f0d34c06483,active,32 Pilhas Alcalinas Aaa Palito Duracell (2 Cart. C/ 16 Un.),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.462Z
MLB7296155048,VTK025543,09a5f362-ee26-4753-85e2-13292dd90981,active,32 Pilhas Alcalinas Aa Duracell (8 Cart. C/ 4 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.450Z
MLB7296154786,VTK025542,cf4fddec-425f-4bfd-affc-0e5f1df12aea,active,32 Pilhas Alcalinas Aa Duracell (4 Cart. C/ 8 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.626Z
MLB7296153596,VTK025533,68530713-2cd9-42c6-b7d9-1c56c7027e75,active,28 Pilhas Alcalinas Aaa Palito Duracell (7 Cart. C/ 4 Un.),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.625Z
MLB7296153222,VTK025531,8f609a64-07e8-4f70-ab7c-2e74bca0a2d5,active,Bateria Moeda Cr2032 3v Duracell 250 Unidades,MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.625Z
MLB7296152400,VTK025526,e2c9a286-0ca0-4115-a0e1-c150053d3c8c,active,24 Pilhas Alcalinas Aa Duracell (6 Cart. C/ 4 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.625Z
MLB7296152066,VTK025524,dd556ebe-c20c-4a71-9c3d-7fc89a41c2d1,active,Pilha Aa Duracell Alcalina 24 Unidades,MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.792Z
MLB7296151942,VTK025519,397f7047-dfc0-43bd-bef3-69bb6efc8580,active,24 Baterias Alcalinas 9v Duracell (12 Cart. C/ 2 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.798Z
MLB7296148362,VTK025595,e29ff42b-5529-4d10-9c3f-5a90cfedcbca,active,6 Pilhas Alcalinas A23 Mn21 12v Duracell (3 Cart. C/ 2 Un.),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.802Z
MLB7296147708,VTK025591,fe3e386c-1d66-48c1-ab70-c8ca5e5f7f75,active,56 Pilhas Alcalinas Aa Duracell (7 Cart. C/ 8 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.802Z
MLB7296146986,VTK025582,f5cc706a-70ec-4765-8caa-ff33399b82ce,active,48 Pilhas Alcalinas Aaa Palito Duracell (3 Cart. C/ 16 Un.),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.967Z
MLB7296146828,VTK025581,8af8457d-3dcc-48b9-acfe-62a7fe294dc2,active,48 Pilhas Alcalinas Aaa Palito Duracell (12 Cart. C/ 4 Un.),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.958Z
MLB7296146672,VTK025580,e9a49b42-01c9-45c7-af91-25253279c874,active,48 Pilhas Alcalinas Aa Duracell (6 Cart. C/ 8 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.967Z
MLB7296145074,VTK025562,b0a1a5ed-4656-4381-8931-e122c9871e59,active,40 Baterias Alcalinas 9v Duracell (40 Cart. C/ 1 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:28.964Z
MLB7296144896,VTK025561,e4b6201e-7be2-4d81-b06f-a15957ba7609,active,4 Pilhas Alcalinas D Duracell (2 Cart. C/ 2 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:29.126Z
MLB7296144732,VTK025560,a1bfc0a9-1b2f-407c-bfbc-925d2ebc134e,active,4 Pilhas Alcalinas C Duracell (2 Cart. C/ 2 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:29.129Z
MLB7296144084,VTK025556,d2b38095-0abb-4842-b370-79da8a709008,active,4 Baterias Cr2032 Duracell (2 Cart. C/ 2 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:29.137Z
MLB7296143630,VTK025554,cd62b645-8300-49a8-9c37-9de997b8a2a9,active,4 Baterias Alcalinas 9v Duracell (2 Cart. C/ 2 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:29.126Z
MLB7296142742,VTK025546,861f7ba2-bf87-4551-ac10-3e049b59b01b,active,35 Baterias Cr2032 Duracell (7 Cart. C/ 5 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:29.314Z
MLB7296141320,VTK025540,5c8d5813-5f25-424a-bf40-a077d5ae8b53,active,30 Baterias Cr2032 Duracell (6 Cart. C/ 5 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:29.314Z
MLB7296140946,VTK025535,ea503a69-8828-483f-93c8-0f3af672a0eb,active,Bateria Alcalina 9v Duracell 30 Unidades,MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:29.314Z
MLB7296140714,VTK025534,1ad35de2-3f70-46aa-97eb-faf1df2666c3,active,3 Baterias Alcalinas 9v Duracell (3 Cart. C/ 1 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:29.314Z
MLB7296140376,VTK025532,1b5d3242-73ac-4689-a699-a3395a3166a9,active,28 Pilhas Alcalinas Aa Duracell Mn1500 1 5v,MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:29.505Z
MLB7296140036,VTK025530,6ee67036-58c1-4076-8b59-1722b0e27cdd,active,25 Baterias Cr2032 Duracell (5 Cart. C/ 5 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:29.504Z
MLB7296139916,VTK025529,efe43c24-eff9-4aa4-b63f-7814ba12bc24,active,24 Pilhas Alcalinas Lr44 A76 Duracell (6 Cart. C/ 4 Un Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:29.518Z
MLB7296138590,VTK025517,925695ec-55bd-4a27-9a68-0dffa70cea75,active,20 Pilhas Alcalinas Lr44 A76 Duracell (5 Cart. C/ 4 Un Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:29.505Z
MLB7296138426,VTK025516,4b713ea2-229f-44a2-944e-e752f9da6c21,active,20 Pilhas Alcalinas D Duracell (10 Cart. C/ 2 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:29.698Z
MLB7296137722,VTK025512,9d0270ad-8e2e-44a0-81b2-15205b09d406,active,20 Pilhas Alcalinas Aa Duracell (5 Cart. C/ 4 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:29.695Z
MLB7296135246,VTK025596,03c3e2bc-afbb-491c-bcb1-67c326ba84eb,active,6 Pilhas Alcalinas Aa Duracell (3 Cart. C/ 2 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:29.690Z
MLB7296134736,VTK025593,602d5e8f-d937-48e4-8a7c-6af7f9599fba,active,6 Baterias Alcalinas 9v Duracell (6 Cart. C/ 1 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:29.697Z
MLB7296134254,VTK025586,c3dab486-a529-41cd-b1c8-aa73a10cee82,active,500 Baterias Cr2032 Duracell (100 Cart. C/ 5 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:29.859Z
MLB7296134148,VTK025585,61cd1951-463a-4f6f-8544-73be0399fdfd,active,50 Baterias Cr2032 Duracell (10 Cart. C/ 5 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:29.858Z
MLB7296133876,VTK025583,03404dc0-0092-438b-8af0-c023c0f2fea7,active,5 Baterias Alcalinas 9v Duracell (5 Cart. C/ 1 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:29.862Z
MLB7296133080,VTK025578,05800e02-2b16-4a34-a22c-efe74c1047ec,active,48 Pilhas Alcalinas Aa Duracell (12 Cart. C/ 4 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:29.863Z
MLB7296132420,VTK025565,07fd50c5-60f7-4836-b190-964f30051d9f,active,40 Pilhas Alcalinas Aa Duracell (5 Cart. C/ 8 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.029Z
MLB7296132272,VTK025564,ff1414a1-33f2-4175-aff5-90c9ddbafd4d,active,40 Pilhas Alcalinas Aa Duracell (10 Cart. C/ 4 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.030Z
MLB7296130486,VTK025553,27e2abc0-c11c-4237-85d3-e45fee79bc0b,active,384 Pilhas Alcalinas Aa Duracell (48 Cart. C/ 8 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.029Z
MLB7296130044,VTK025551,89a5db2a-10aa-460a-b1e3-b0aa51c437a3,active,36 Pilhas Alcalinas Aa Duracell (9 Cart. C/ 4 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.063Z
MLB7296129616,VTK025545,83eff0d6-dfeb-475c-8415-66b2db5b50b4,active,32 Pilhas Alcalinas Aaa Palito Duracell (8 Cart. C/ 4 Un.),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.228Z
MLB7296128736,VTK025541,13b720e4-bd17-49aa-a839-47304fef2175,active,32 Pilhas Alcalinas Aa Duracell (2 Cart. C/ 16 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.228Z
MLB7296126950,VTK025528,2c74fbb9-6a44-4d22-824b-63e3b6b8b0d5,active,24 Pilhas Alcalinas Aaa Palito Duracell (6 Cart. C/ 4 Un.),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.230Z
MLB7296126808,VTK025527,f13d59ba-cb6e-4b4b-8c5a-35270777fc79,active,24 Pilhas Alcalinas Aaa Palito Duracell (12 Cart. C/ 2 Un.),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.233Z
MLB7296126430,VTK025525,863833ba-eb11-4708-8cc9-3caca87826f2,active,24 Pilhas Alcalinas Aa Duracell (3 Cart. C/ 8 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.401Z
MLB7296125966,VTK025518,b7c7ffc9-5f27-4567-91d5-167401825214,active,Bateria Moeda Cr2032 3v Duracell 200 Unidades,MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.400Z
MLB7296125532,VTK025515,5fff6a9f-fb5c-4af9-abf2-3d8f2ab7376a,active,20 Pilhas Alcalinas C Duracell (10 Cart. C/ 2 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.401Z
MLB7296125294,VTK025514,688cd76e-36c1-405b-9b1a-0b8ffeba5285,active,Pilha Palito Aaa Duracell Alcalina 20 Unidades,MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.421Z
MLB7296125150,VTK025513,abc156c7-a4c8-415d-ac14-374c22ab26e9,active,20 Pilhas Alcalinas Aaa Palito Duracell (10 Cart. C/ 2 Un.),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.582Z
MLB7296124702,VTK025511,3c749368-c571-44b9-8610-3cc352958cec,active,20 Pilhas Alcalinas Aa Duracell (10 Cart. C/ 2 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.583Z
MLB7296018224,VTK025492,b3453ba3-80c8-4279-aec4-e6c436bc0162,active,16 Pilhas Alcalinas Aaa Palito Duracell (8 Cart. C/ 2 Un.),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.583Z
MLB7296017638,VTK025489,734e4726-8dab-4296-b52a-d928858bcaa1,active,16 Pilhas Alcalinas Aa Duracell (4 Cart. C/ 4 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.586Z
MLB7296017430,VTK025488,c1b84ea4-9b3b-4874-b997-5756903c121a,active,16 Pilhas Alcalinas Aa Duracell (2 Cart. C/ 8 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.745Z
MLB7296016274,VTK025483,165aeb2b-a0f6-4a3d-9f7c-a920c51ad167,active,144 Baterias Cr2032 Duracell (72 Cart. C/ 2 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.744Z
MLB7296015856,VTK025481,22cbefe4-ec71-4a8a-9195-0a952bda460f,active,14 Pilhas Alcalinas C Duracell (7 Cart. C/ 2 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.752Z
MLB7296014882,VTK025476,a4738ea6-bdd4-445a-8efa-43e15403f124,active,12 Pilhas Alcalinas D Duracell (6 Cart. C/ 2 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.750Z
MLB7296014560,VTK025475,38be4267-a0c4-45c3-b685-d2b0962f2481,active,12 Pilhas Alcalinas C Duracell (6 Cart. C/ 2 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.914Z
MLB7296014216,VTK025474,ce511ef0-1fae-42f8-b39d-c6edff73183c,active,12 Pilhas Alcalinas Aaa Palito Duracell (6 Cart. C/ 2 Un.),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.913Z
MLB7296013954,VTK025473,54269abf-6790-4a8c-8e9f-3753a735ffc3,active,12 Pilhas Alcalinas Aaa Palito Duracell (3 Cart. C/ 4 Un.),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.917Z
MLB7296013772,VTK025472,f5ab7527-73b8-447b-b336-203db478a31d,active,12 Pilhas Alcalinas Aa Duracell (6 Cart. C/ 2 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:30.919Z
MLB7296012182,VTK025465,29dc3b24-279a-4c6e-bd7f-c530c526c47a,active,12 Baterias Auditiva 312 Duracell (2 Cart),MLB270521,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:31.233Z
MLB7296011088,VTK025459,e99bd202-6480-4397-bbe1-ee3775c95066,active,10 Pilhas Alcalinas C Duracell (5 Cart. C/ 2 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:31.080Z
MLB7296008154,VTK025458,2f2cb55d-ec9b-4155-b502-6c554954225b,active,10 Pilhas Alcalinas Aaa Palito Duracell (5 Cart. C/ 2 Un.),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:31.083Z
MLB7296005180,VTK025491,24c61d5c-eb0c-4467-9557-60a731c20ba8,active,16 Pilhas Alcalinas Aaa Palito Duracell (4 Cart. C/ 4 Un.),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:31.099Z
MLB7296004970,VTK025490,d9563fb3-3393-4e30-9adc-414a5638410f,active,16 Pilhas Alcalinas Aa Duracell (8 Cart. C/ 2 Un. Cada),MLB7060,Garantia de fábrica,12 meses,,,,,,GARANTIA_CLASSIFICACAO_DURABILIDADE_PENDENTE,VALIDAR_EVIDENCIA,True,2026-09-06T03:13:31.394Z
